 user_id |     login      | active |                      table_name                       |            column_name            | estructura 
       3 | default        | f      | res_users_sicpro_app_reuniones_acuerdos_rel           | res_users_id                      |          1
       3 | default        | f      | res_users_sicpro_app_reuniones_etiquetas_rel          | res_users_id                      |          1
       3 | default        | f      | res_users_sicpro_app_soporte_cronograma_plan_rel      | res_users_id                      |          1
       3 | default        | f      | res_users_sicpro_app_soporte_equipos_rel              | res_users_id                      |          1
       3 | default        | f      | res_users_sicpro_app_videoconferencias_rel            | res_users_id                      |          1
       3 | default        | f      | res_users_sicpro_modulo_registro_usuarios_reporte_rel | res_users_id                      |          1
       3 | default        | f      | resource_resource                                     | user_id                           |          1
       3 | default        | f      | sicpro_app_clientes                                   | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_acciones                               | controla_id                       |          1
       3 | default        | f      | sicpro_app_cmi_acciones                               | responsable_id                    |          1
       3 | default        | f      | sicpro_app_cmi_acciones                               | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_indicadores                            | responsable_follower              |          1
       3 | default        | f      | sicpro_app_cmi_indicadores                            | responsable_id                    |          1
       3 | default        | f      | sicpro_app_cmi_indicadores                            | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_indicadores_cambios                    | responsable_id                    |          1
       3 | default        | f      | sicpro_app_cmi_indicadores_cambios                    | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_indicadores_modal_cambios              | responsable_id                    |          1
       3 | default        | f      | sicpro_app_cmi_indicadores_modal_cambios              | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_indicadores_valores                    | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_objetivos_anuales                      | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_objetivos_estrategicos                 | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_perspectivas                           | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_perspectivas_anios                     | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_perspectivas_eje_estrategico           | user_id                           |          1
       3 | default        | f      | sicpro_app_cmi_reporte                                | user_id                           |          1
       3 | default        | f      | sicpro_app_contratos                                  | cancelado_persona_cancelado       |          1
       3 | default        | f      | sicpro_app_contratos                                  | contratacion_persona_contratacion |          1
       3 | default        | f      | sicpro_app_contratos                                  | devuelto_persona_devuelve         |          1
       3 | default        | f      | sicpro_app_contratos                                  | economia_persona_economia         |          1
       3 | default        | f      | sicpro_app_contratos                                  | firma_director_persona            |          1
       3 | default        | f      | sicpro_app_contratos                                  | firma_proveedor_persona           |          1
       3 | default        | f      | sicpro_app_contratos                                  | legal_persona_legal               |          1
       3 | default        | f      | sicpro_app_contratos                                  | revisado_persona_revisa           |          1
       3 | default        | f      | sicpro_app_contratos                                  | solicitud_persona_solicita        |          1
       3 | default        | f      | sicpro_app_contratos                                  | user_id                           |          1
       3 | default        | f      | sicpro_app_contratos_economia                         | solicitud_persona_solicita        |          1
       3 | default        | f      | sicpro_app_contratos_economia                         | user_id                           |          1
       3 | default        | f      | sicpro_app_contratos_proveedores                      | user_id                           |          1
       3 | default        | f      | sicpro_app_credenciales                               | user_id                           |          1
       3 | default        | f      | sicpro_app_credenciales                               | usuario                           |          1
       3 | default        | f      | sicpro_app_grupo_ejecutor_horizontal                  | solicitante_solicitud_horizontal  |          1
       3 | default        | f      | sicpro_app_instrucciones_instruccion                  | user_id                           |          1
       3 | default        | f      | sicpro_app_instrucciones_trabajador                   | user_id                           |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo                            | user_id                           |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo_anexo3                     | certifica                         |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo_anexo_problemas            | user_id                           |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo_equipos_complementarios    | user_id                           |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo_equipos_especializados     | user_id                           |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo_trabajadores               | user_id                           |          1
       3 | default        | f      | sicpro_app_ordenes_trabajo_transporte                 | user_id                           |          1
       3 | default        | f      | sicpro_app_reuniones                                  | organizador_id                    |          1
       3 | default        | f      | sicpro_app_reuniones                                  | responsable                       |          1
       3 | default        | f      | sicpro_app_reuniones                                  | user_id                           |          1
       3 | default        | f      | sicpro_app_reuniones_despachos                        | organizador_id                    |          1
       3 | default        | f      | sicpro_app_reuniones_despachos                        | responsable                       |          1
       3 | default        | f      | sicpro_app_reuniones_despachos                        | user_id                           |          1
       3 | default        | f      | sicpro_app_reuniones_despachos_participantes          | name                              |          1
       3 | default        | f      | sicpro_app_reuniones_participantes                    | name                              |          1
       3 | default        | f      | sicpro_app_salon_clases                               | user_id                           |          1
       3 | default        | f      | sicpro_app_salon_clases_temas                         | user_id                           |          1
       3 | default        | f      | sicpro_app_servicios_internos_correos                 | user_id                           |          1
       3 | default        | f      | sicpro_app_servicios_internos_fijos                   | user_id                           |          1
       3 | default        | f      | sicpro_app_servicios_internos_lineas                  | user_id                           |          1
       3 | default        | f      | sicpro_app_servicios_internos_nauta                   | user_id                           |          1
       3 | default        | f      | sicpro_app_solicitudes_oportunidades                  | solicitante_solicitud_horizontal  |          1
       3 | default        | f      | sicpro_app_solicitudes_oportunidades                  | user_id                           |          1
       3 | default        | f      | sicpro_app_solicitudes_tabla_oportunidades            | solicitante_solicitud_horizontal  |          1
       3 | default        | f      | sicpro_app_solicitudes_tabla_oportunidades            | user_id                           |          1
       3 | default        | f      | sicpro_app_soporte                                    | partner_user_id                   |          1
       3 | default        | f      | sicpro_app_soporte                                    | user_id                           |          1
       3 | default        | f      | sicpro_app_soporte_bitacora                           | ejecutor                          |          1
       3 | default        | f      | sicpro_app_soporte_bitacora                           | usuario                           |          1
       3 | default        | f      | sicpro_app_soporte_cronograma_anio                    | user_id                           |          1
       3 | default        | f      | sicpro_app_soporte_cronograma_plan                    | jefe_proyecto                     |          1
       3 | default        | f      | sicpro_app_soporte_fragmentos_codigos                 | user_id                           |          1
       3 | default        | f      | sicpro_app_soporte_tareas                             | user_id                           |          1
       3 | default        | f      | sicpro_app_soporte_todos                              | partner_user_id                   |          1
       3 | default        | f      | sicpro_app_soporte_todos                              | user_id                           |          1
       3 | default        | f      | sicpro_app_trabajadores                               | user_id                           |          1
       3 | default        | f      | sicpro_app_trabajadores_cierre_historial              | usuario                           |          1
       3 | default        | f      | sicpro_app_trabajadores_disiplinaria_acciones         | user_id                           |          1
       3 | default        | f      | sicpro_app_trabajadores_equipo_tecnico                | user_id                           |          1
       3 | default        | f      | sicpro_app_transferencias_gastos                      | user_id                           |          1
       3 | default        | f      | sicpro_app_transferencias_gastos_ordenes              | user_id                           |          1
       3 | default        | f      | sicpro_app_transporte_piquera                         | rechaza                           |          1
       3 | default        | f      | sicpro_app_transporte_piquera                         | solicitado                        |          1
       3 | default        | f      | sicpro_app_transporte_piquera                         | solicitante                       |          1
       3 | default        | f      | sicpro_app_videoconferencias_usuarioexterno           | usuario                           |          1
       3 | default        | f      | sicpro_app_vivienda_fondo                             | user_id                           |          1
       3 | default        | f      | sicpro_app_vivienda_ofertas                           | user_id                           |          1
       3 | default        | f      | sicpro_app_vivienda_trabajador                        | user_id                           |          1
       3 | default        | f      | sicpro_app_vivienda_trabajador_productos              | user_id                           |          1
       3 | default        | f      | sicpro_modulo_auditorias_http_request                 | user_id                           |          1
       3 | default        | f      | sicpro_modulo_auditorias_http_session                 | user_id                           |          1
       3 | default        | f      | sicpro_modulo_auditorias_log                          | user_id                           |          1
       3 | default        | f      | sicpro_modulo_backup_server_local                     | user_id                           |          1
       3 | default        | f      | sicpro_modulo_historial_aplicaciones                  | user_id                           |          1
       3 | default        | f      | sicpro_modulo_plantilla_acceso_roles                  | user_id                           |          1
       3 | default        | f      | sicpro_modulo_registro_usuarios                       | name                              |          1
       3 | default        | f      | sicpro_modulo_registro_usuarios_ip                    | users_ip                          |          1
       3 | default        | f      | sicpro_modulo_registro_usuarios_mac                   | users_mac                         |          1
       3 | default        | f      | sicpro_modulo_roles_line                              | user_id                           |          1
       3 | default        | f      | sicpro_modulo_simular_usuario                         | user_id                           |          1
       3 | default        | f      | snailmail_letter                                      | user_id                           |          1
       3 | default        | f      | survey_survey                                         | user_id                           |          1
       3 | default        | f      | utm_campaign                                          | user_id                           |          1
       3 | default        | f      | web_tour_tour                                         | user_id                           |          1
       4 | public         | f      | acuerdos_participantes_user                           | res_users_id                      |          1
       4 | public         | f      | acuerdos_responsable_user                             | res_users_id                      |          1
       4 | public         | f      | api_rest_version_res_users_rel                        | res_users_id                      |          1
       4 | public         | f      | audittail_rules_users                                 | rule_id                           |          1
       4 | public         | f      | auth_totp_device                                      | user_id                           |          1
       4 | public         | f      | auth_totp_wizard                                      | user_id                           |          1
       4 | public         | f      | bus_presence                                          | user_id                           |          1
       4 | public         | f      | calendar_actividades_organizativas_res_users_rel      | res_users_id                      |          1
       4 | public         | f      | calendar_dirige_res_users_rel                         | res_users_id                      |          1
       4 | public         | f      | calendar_event                                        | user_id                           |          1
       4 | public         | f      | calendar_filters                                      | user_id                           |          1
       4 | public         | f      | calendar_modificar_tarea_res_users_rel                | res_users_id                      |          1
       4 | public         | f      | calendar_pie_firmas                                   | name                              |          1
       4 | public         | f      | change_password_user                                  | user_id                           |          1
       4 | public         | f      | decision_participantes_user                           | res_users_id                      |          1
       4 | public         | f      | decision_responsable_user                             | res_users_id                      |          1
       4 | public         | f      | digest_digest_res_users_rel                           | res_users_id                      |          1
       4 | public         | f      | digest_tip_res_users_rel                              | res_users_id                      |          1
       4 | public         | f      | gamification_badge_user                               | sender_id                         |          1
       4 | public         | f      | gamification_badge_user                               | user_id                           |          1
       4 | public         | f      | gamification_badge_user_wizard                        | user_id                           |          1
       4 | public         | f      | gamification_challenge                                | manager_id                        |          1
       4 | public         | f      | gamification_challenge_users_rel                      | res_users_id                      |          1
       4 | public         | f      | gamification_goal                                     | user_id                           |          1
       4 | public         | f      | gamification_invited_user_ids_rel                     | res_users_id                      |          1
       4 | public         | f      | gamification_karma_tracking                           | user_id                           |          1
       4 | public         | f      | ir_act_server                                         | activity_user_id                  |          1
       4 | public         | f      | ir_cron                                               | user_id                           |          1
       4 | public         | f      | ir_default                                            | user_id                           |          1
       4 | public         | f      | ir_filters                                            | user_id                           |          1
       4 | public         | f      | ir_ui_view_custom                                     | user_id                           |          1
       4 | public         | f      | mail_activity                                         | user_id                           |          1
       4 | public         | f      | mail_activity_type                                    | default_user_id                   |          1
       4 | public         | f      | mail_alias                                            | alias_user_id                     |          1
       4 | public         | f      | mailing_contact                                       | usuario                           |          1
       4 | public         | f      | mailing_contact                                       | usuario_temp                      |          1
       4 | public         | f      | mailing_mailing                                       | user_id                           |          1
       4 | public         | f      | note_note                                             | user_id                           |          1
       4 | public         | f      | note_stage                                            | user_id                           |          1
       4 | public         | f      | note_tableros                                         | user_id                           |          1
       4 | public         | f      | rel_badge_auth_users                                  | res_users_id                      |          1
       4 | public         | f      | res_company_ldap                                      | user                              |          1
       4 | public         | f      | res_company_users_rel                                 | user_id                           |          1
       4 | public         | f      | res_config_settings                                   | auth_signup_template_user_id      |          1
       4 | public         | f      | res_groups_users_rel                                  | uid                               |          1
       4 | public         | f      | res_partner                                           | user_id                           |          1
       4 | public         | f      | res_users                                             | user_id                           |          1
       4 | public         | f      | res_users_apikeys                                     | user_id                           |          1
       4 | public         | f      | res_users_settings                                    | user_id                           |          1
       4 | public         | f      | res_users_sicpro_app_cmi_acciones_rel                 | res_users_id                      |          1
       4 | public         | f      | res_users_sicpro_app_reuniones_acuerdos_rel           | res_users_id                      |          1
       4 | public         | f      | res_users_sicpro_app_reuniones_etiquetas_rel          | res_users_id                      |          1
       4 | public         | f      | res_users_sicpro_app_soporte_cronograma_plan_rel      | res_users_id                      |          1
       4 | public         | f      | res_users_sicpro_app_soporte_equipos_rel              | res_users_id                      |          1
       4 | public         | f      | res_users_sicpro_app_videoconferencias_rel            | res_users_id                      |          1
       4 | public         | f      | res_users_sicpro_modulo_registro_usuarios_reporte_rel | res_users_id                      |          1
       4 | public         | f      | resource_resource                                     | user_id                           |          1
       4 | public         | f      | sicpro_app_clientes                                   | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_acciones                               | controla_id                       |          1
       4 | public         | f      | sicpro_app_cmi_acciones                               | responsable_id                    |          1
       4 | public         | f      | sicpro_app_cmi_acciones                               | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_indicadores                            | responsable_follower              |          1
       4 | public         | f      | sicpro_app_cmi_indicadores                            | responsable_id                    |          1
       4 | public         | f      | sicpro_app_cmi_indicadores                            | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_indicadores_cambios                    | responsable_id                    |          1
       4 | public         | f      | sicpro_app_cmi_indicadores_cambios                    | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_indicadores_modal_cambios              | responsable_id                    |          1
       4 | public         | f      | sicpro_app_cmi_indicadores_modal_cambios              | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_indicadores_valores                    | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_objetivos_anuales                      | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_objetivos_estrategicos                 | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_perspectivas                           | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_perspectivas_anios                     | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_perspectivas_eje_estrategico           | user_id                           |          1
       4 | public         | f      | sicpro_app_cmi_reporte                                | user_id                           |          1
       4 | public         | f      | sicpro_app_contratos                                  | cancelado_persona_cancelado       |          1
       4 | public         | f      | sicpro_app_contratos                                  | contratacion_persona_contratacion |          1
       4 | public         | f      | sicpro_app_contratos                                  | devuelto_persona_devuelve         |          1
       4 | public         | f      | sicpro_app_contratos                                  | economia_persona_economia         |          1
       4 | public         | f      | sicpro_app_contratos                                  | firma_director_persona            |          1
       4 | public         | f      | sicpro_app_contratos                                  | firma_proveedor_persona           |          1
       4 | public         | f      | sicpro_app_contratos                                  | legal_persona_legal               |          1
       4 | public         | f      | sicpro_app_contratos                                  | revisado_persona_revisa           |          1
       4 | public         | f      | sicpro_app_contratos                                  | solicitud_persona_solicita        |          1
       4 | public         | f      | sicpro_app_contratos                                  | user_id                           |          1
       4 | public         | f      | sicpro_app_contratos_economia                         | solicitud_persona_solicita        |          1
       4 | public         | f      | sicpro_app_contratos_economia                         | user_id                           |          1
       4 | public         | f      | sicpro_app_contratos_proveedores                      | user_id                           |          1
       4 | public         | f      | sicpro_app_credenciales                               | user_id                           |          1
       4 | public         | f      | sicpro_app_credenciales                               | usuario                           |          1
       4 | public         | f      | sicpro_app_grupo_ejecutor_horizontal                  | solicitante_solicitud_horizontal  |          1
       4 | public         | f      | sicpro_app_instrucciones_instruccion                  | user_id                           |          1
       4 | public         | f      | sicpro_app_instrucciones_trabajador                   | user_id                           |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo                            | user_id                           |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo_anexo3                     | certifica                         |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo_anexo_problemas            | user_id                           |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo_equipos_complementarios    | user_id                           |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo_equipos_especializados     | user_id                           |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo_trabajadores               | user_id                           |          1
       4 | public         | f      | sicpro_app_ordenes_trabajo_transporte                 | user_id                           |          1
       4 | public         | f      | sicpro_app_reuniones                                  | organizador_id                    |          1
       4 | public         | f      | sicpro_app_reuniones                                  | responsable                       |          1
       4 | public         | f      | sicpro_app_reuniones                                  | user_id                           |          1
       4 | public         | f      | sicpro_app_reuniones_despachos                        | organizador_id                    |          1
       4 | public         | f      | sicpro_app_reuniones_despachos                        | responsable                       |          1
       4 | public         | f      | sicpro_app_reuniones_despachos                        | user_id                           |          1
       4 | public         | f      | sicpro_app_reuniones_despachos_participantes          | name                              |          1
       4 | public         | f      | sicpro_app_reuniones_participantes                    | name                              |          1
       4 | public         | f      | sicpro_app_salon_clases                               | user_id                           |          1
       4 | public         | f      | sicpro_app_salon_clases_temas                         | user_id                           |          1
       4 | public         | f      | sicpro_app_servicios_internos_correos                 | user_id                           |          1
       4 | public         | f      | sicpro_app_servicios_internos_fijos                   | user_id                           |          1
       4 | public         | f      | sicpro_app_servicios_internos_lineas                  | user_id                           |          1
       4 | public         | f      | sicpro_app_servicios_internos_nauta                   | user_id                           |          1
       4 | public         | f      | sicpro_app_solicitudes_oportunidades                  | solicitante_solicitud_horizontal  |          1
       4 | public         | f      | sicpro_app_solicitudes_oportunidades                  | user_id                           |          1
       4 | public         | f      | sicpro_app_solicitudes_tabla_oportunidades            | solicitante_solicitud_horizontal  |          1
       4 | public         | f      | sicpro_app_solicitudes_tabla_oportunidades            | user_id                           |          1
       4 | public         | f      | sicpro_app_soporte                                    | partner_user_id                   |          1
       4 | public         | f      | sicpro_app_soporte                                    | user_id                           |          1
       4 | public         | f      | sicpro_app_soporte_bitacora                           | ejecutor                          |          1
       4 | public         | f      | sicpro_app_soporte_bitacora                           | usuario                           |          1
       4 | public         | f      | sicpro_app_soporte_cronograma_anio                    | user_id                           |          1
       4 | public         | f      | sicpro_app_soporte_cronograma_plan                    | jefe_proyecto                     |          1
       4 | public         | f      | sicpro_app_soporte_fragmentos_codigos                 | user_id                           |          1
       4 | public         | f      | sicpro_app_soporte_tareas                             | user_id                           |          1
       4 | public         | f      | sicpro_app_soporte_todos                              | partner_user_id                   |          1
       4 | public         | f      | sicpro_app_soporte_todos                              | user_id                           |          1
       4 | public         | f      | sicpro_app_trabajadores                               | user_id                           |          1
       4 | public         | f      | sicpro_app_trabajadores_cierre_historial              | usuario                           |          1
       4 | public         | f      | sicpro_app_trabajadores_disiplinaria_acciones         | user_id                           |          1
       4 | public         | f      | sicpro_app_trabajadores_equipo_tecnico                | user_id                           |          1
       4 | public         | f      | sicpro_app_transferencias_gastos                      | user_id                           |          1
       4 | public         | f      | sicpro_app_transferencias_gastos_ordenes              | user_id                           |          1
       4 | public         | f      | sicpro_app_transporte_piquera                         | rechaza                           |          1
       4 | public         | f      | sicpro_app_transporte_piquera                         | solicitado                        |          1
       4 | public         | f      | sicpro_app_transporte_piquera                         | solicitante                       |          1
       4 | public         | f      | sicpro_app_videoconferencias_usuarioexterno           | usuario                           |          1
       4 | public         | f      | sicpro_app_vivienda_fondo                             | user_id                           |          1
       4 | public         | f      | sicpro_app_vivienda_ofertas                           | user_id                           |          1
       4 | public         | f      | sicpro_app_vivienda_trabajador                        | user_id                           |          1
       4 | public         | f      | sicpro_app_vivienda_trabajador_productos              | user_id                           |          1
       4 | public         | f      | sicpro_modulo_auditorias_http_request                 | user_id                           |          1
       4 | public         | f      | sicpro_modulo_auditorias_http_session                 | user_id                           |          1
       4 | public         | f      | sicpro_modulo_auditorias_log                          | user_id                           |          1
       4 | public         | f      | sicpro_modulo_backup_server_local                     | user_id                           |          1
       4 | public         | f      | sicpro_modulo_historial_aplicaciones                  | user_id                           |          1
       4 | public         | f      | sicpro_modulo_plantilla_acceso_roles                  | user_id                           |          1
       4 | public         | f      | sicpro_modulo_registro_usuarios                       | name                              |          1
       4 | public         | f      | sicpro_modulo_registro_usuarios_ip                    | users_ip                          |          1
       4 | public         | f      | sicpro_modulo_registro_usuarios_mac                   | users_mac                         |          1
       4 | public         | f      | sicpro_modulo_roles_line                              | user_id                           |          1
       4 | public         | f      | sicpro_modulo_simular_usuario                         | user_id                           |          1
       4 | public         | f      | snailmail_letter                                      | user_id                           |          1
       4 | public         | f      | survey_survey                                         | user_id                           |          1
       4 | public         | f      | utm_campaign                                          | user_id                           |          1
       4 | public         | f      | web_tour_tour                                         | user_id                           |          1
       5 | portaltemplate | f      | acuerdos_participantes_user                           | res_users_id                      |          1
       5 | portaltemplate | f      | acuerdos_responsable_user                             | res_users_id                      |          1
       5 | portaltemplate | f      | api_rest_version_res_users_rel                        | res_users_id                      |          1
       5 | portaltemplate | f      | audittail_rules_users                                 | rule_id                           |          1
       5 | portaltemplate | f      | auth_totp_device                                      | user_id                           |          1
       5 | portaltemplate | f      | auth_totp_wizard                                      | user_id                           |          1
       5 | portaltemplate | f      | bus_presence                                          | user_id                           |          1
       5 | portaltemplate | f      | calendar_actividades_organizativas_res_users_rel      | res_users_id                      |          1
       5 | portaltemplate | f      | calendar_dirige_res_users_rel                         | res_users_id                      |          1
       5 | portaltemplate | f      | calendar_event                                        | user_id                           |          1
       5 | portaltemplate | f      | calendar_filters                                      | user_id                           |          1
       5 | portaltemplate | f      | calendar_modificar_tarea_res_users_rel                | res_users_id                      |          1
       5 | portaltemplate | f      | calendar_pie_firmas                                   | name                              |          1
       5 | portaltemplate | f      | change_password_user                                  | user_id                           |          1
       5 | portaltemplate | f      | decision_participantes_user                           | res_users_id                      |          1
       5 | portaltemplate | f      | decision_responsable_user                             | res_users_id                      |          1
       5 | portaltemplate | f      | digest_digest_res_users_rel                           | res_users_id                      |          1
       5 | portaltemplate | f      | digest_tip_res_users_rel                              | res_users_id                      |          1
       5 | portaltemplate | f      | gamification_badge_user                               | sender_id                         |          1
       5 | portaltemplate | f      | gamification_badge_user                               | user_id                           |          1
       5 | portaltemplate | f      | gamification_badge_user_wizard                        | user_id                           |          1
       5 | portaltemplate | f      | gamification_challenge                                | manager_id                        |          1
       5 | portaltemplate | f      | gamification_challenge_users_rel                      | res_users_id                      |          1
       5 | portaltemplate | f      | gamification_goal                                     | user_id                           |          1
       5 | portaltemplate | f      | gamification_invited_user_ids_rel                     | res_users_id                      |          1
       5 | portaltemplate | f      | gamification_karma_tracking                           | user_id                           |          1
       5 | portaltemplate | f      | ir_act_server                                         | activity_user_id                  |          1
       5 | portaltemplate | f      | ir_cron                                               | user_id                           |          1
       5 | portaltemplate | f      | ir_default                                            | user_id                           |          1
       5 | portaltemplate | f      | ir_filters                                            | user_id                           |          1
       5 | portaltemplate | f      | ir_ui_view_custom                                     | user_id                           |          1
       5 | portaltemplate | f      | mail_activity                                         | user_id                           |          1
       5 | portaltemplate | f      | mail_activity_type                                    | default_user_id                   |          1
       5 | portaltemplate | f      | mail_alias                                            | alias_user_id                     |          1
       5 | portaltemplate | f      | mailing_contact                                       | usuario                           |          1
       5 | portaltemplate | f      | mailing_contact                                       | usuario_temp                      |          1
       5 | portaltemplate | f      | mailing_mailing                                       | user_id                           |          1
       5 | portaltemplate | f      | note_note                                             | user_id                           |          1
       5 | portaltemplate | f      | note_stage                                            | user_id                           |          1
       5 | portaltemplate | f      | note_tableros                                         | user_id                           |          1
       5 | portaltemplate | f      | rel_badge_auth_users                                  | res_users_id                      |          1
       5 | portaltemplate | f      | res_company_ldap                                      | user                              |          1
       5 | portaltemplate | f      | res_company_users_rel                                 | user_id                           |          1
       5 | portaltemplate | f      | res_config_settings                                   | auth_signup_template_user_id      |          1
       5 | portaltemplate | f      | res_groups_users_rel                                  | uid                               |          1
       5 | portaltemplate | f      | res_partner                                           | user_id                           |          1
       5 | portaltemplate | f      | res_users                                             | user_id                           |          1
       5 | portaltemplate | f      | res_users_apikeys                                     | user_id                           |          1
       5 | portaltemplate | f      | res_users_settings                                    | user_id                           |          1
       5 | portaltemplate | f      | res_users_sicpro_app_cmi_acciones_rel                 | res_users_id                      |          1
       5 | portaltemplate | f      | res_users_sicpro_app_reuniones_acuerdos_rel           | res_users_id                      |          1
       5 | portaltemplate | f      | res_users_sicpro_app_reuniones_etiquetas_rel          | res_users_id                      |          1
       5 | portaltemplate | f      | res_users_sicpro_app_soporte_cronograma_plan_rel      | res_users_id                      |          1
       5 | portaltemplate | f      | res_users_sicpro_app_soporte_equipos_rel              | res_users_id                      |          1
       5 | portaltemplate | f      | res_users_sicpro_app_videoconferencias_rel            | res_users_id                      |          1
       5 | portaltemplate | f      | res_users_sicpro_modulo_registro_usuarios_reporte_rel | res_users_id                      |          1
       5 | portaltemplate | f      | resource_resource                                     | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_clientes                                   | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_acciones                               | controla_id                       |          1
       5 | portaltemplate | f      | sicpro_app_cmi_acciones                               | responsable_id                    |          1
       5 | portaltemplate | f      | sicpro_app_cmi_acciones                               | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores                            | responsable_follower              |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores                            | responsable_id                    |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores                            | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores_cambios                    | responsable_id                    |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores_cambios                    | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores_modal_cambios              | responsable_id                    |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores_modal_cambios              | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_indicadores_valores                    | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_objetivos_anuales                      | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_objetivos_estrategicos                 | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_perspectivas                           | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_perspectivas_anios                     | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_perspectivas_eje_estrategico           | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_cmi_reporte                                | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | cancelado_persona_cancelado       |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | contratacion_persona_contratacion |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | devuelto_persona_devuelve         |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | economia_persona_economia         |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | firma_director_persona            |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | firma_proveedor_persona           |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | legal_persona_legal               |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | revisado_persona_revisa           |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | solicitud_persona_solicita        |          1
       5 | portaltemplate | f      | sicpro_app_contratos                                  | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_contratos_economia                         | solicitud_persona_solicita        |          1
       5 | portaltemplate | f      | sicpro_app_contratos_economia                         | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_contratos_proveedores                      | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_credenciales                               | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_credenciales                               | usuario                           |          1
       5 | portaltemplate | f      | sicpro_app_grupo_ejecutor_horizontal                  | solicitante_solicitud_horizontal  |          1
       5 | portaltemplate | f      | sicpro_app_instrucciones_instruccion                  | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_instrucciones_trabajador                   | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_ordenes_trabajo                            | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_ordenes_trabajo_anexo3                     | certifica                         |          1
       5 | portaltemplate | f      | sicpro_app_ordenes_trabajo_anexo_problemas            | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_ordenes_trabajo_equipos_complementarios    | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_ordenes_trabajo_equipos_especializados     | user_id                           |          1
       5 | portaltemplate | f      | sicpro_app_ordenes_trabajo_trabajadores               | user_id                           |          1
